scope,board_size,model,language_representation,reasoning_effort,sampling_round,metric_category,metric_name,count,denominator,rate,value
group,450,openai_gpt-5,forbidden-snippets,high,,primary_failure,truncated,1,1,1.0,
group,450,openai_gpt-5,forbidden-snippets,high,,format_robust,passed,1,2,0.5,
group,450,openai_gpt-5,forbidden-snippets,high,,format_robust,recovered,0,2,0.0,
group,450,openai_gpt-5,forbidden-snippets,high,,format_robust_failure,truncated,1,2,0.5,
group,450,openai_gpt-5,forbidden-snippets,high,,failed_constraint,parse_ok,1,2,0.5,
group,450,openai_gpt-5,forbidden-snippets,high,,failed_constraint,sequence_valid,1,2,0.5,
group,450,openai_gpt-5,forbidden-snippets,high,,failed_constraint,min_length_fulfilled,1,2,0.5,
group,450,openai_gpt-5,forbidden-snippets,high,,failed_constraint,spatial_valid,1,2,0.5,
group,450,openai_gpt-5,forbidden-snippets,high,,failed_constraint,overlap_valid,1,2,0.5,
group,450,openai_gpt-5,forbidden-snippets,high,,failed_constraint,no_word_extension,1,2,0.5,
group,450,openai_gpt-5,forbidden-snippets,high,,failed_constraint,cross_words_valid,0,2,0.0,
group,450,openai_gpt-5,forbidden-snippets,high,,failed_constraint,rack_valid,0,2,0.0,
group,450,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_mean,,,,1598.356309597002
group,450,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_median,,,,348.3413944579952
group,450,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_min,,,,195.30128383399278
group,450,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_max,,,,4251.426250499018
group,450,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_sum,,,,4795.068928791006
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_mean,,,,271.821339145994
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_median,,,,271.821339145994
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_min,,,,195.30128383399278
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_max,,,,348.3413944579952
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_sum,,,,543.642678291988
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_mean,,,,271.821339145994
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_median,,,,271.821339145994
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_min,,,,195.30128383399278
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_max,,,,348.3413944579952
group,450,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_sum,,,,543.642678291988
group,450,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_mean,,,,0.0
group,450,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_median,,,,0.0
group,450,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_min,,,,0.0
group,450,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_max,,,,0.0
group,450,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_sum,,,,0.0
group,450,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_mean,,,,269707.0
group,450,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_median,,,,269707.0
group,450,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_min,,,,193099.0
group,450,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_max,,,,346315.0
group,450,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_sum,,,,539414.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_mean,,,,40376.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_median,,,,40376.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_min,,,,40068.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_max,,,,40684.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_sum,,,,80752.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_mean,,,,25011.5
group,450,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_median,,,,25011.5
group,450,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_min,,,,17639.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_max,,,,32384.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_sum,,,,50023.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_mean,,,,24992.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_median,,,,24992.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_min,,,,17600.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_max,,,,32384.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_sum,,,,49984.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_mean,,,,65387.5
group,450,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_median,,,,65387.5
group,450,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_min,,,,57707.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_max,,,,73068.0
group,450,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_sum,,,,130775.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_mean,,,,2.5
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_median,,,,2.5
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_min,,,,0.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_max,,,,5.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_sum,,,,5.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_mean,,,,0.5
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_median,,,,0.5
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_min,,,,0.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_max,,,,1.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_sum,,,,1.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_mean,,,,6.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_median,,,,6.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_min,,,,6.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_max,,,,6.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_sum,,,,6.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_mean,,,,1.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_median,,,,1.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_min,,,,1.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_max,,,,1.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_sum,,,,1.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_mean,,,,10.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_median,,,,10.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_min,,,,10.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_max,,,,10.0
group,450,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_sum,,,,10.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,outcome,passed,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,outcome,failed,1,1,1.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,outcome,transport_errors,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,primary_failure,truncated,1,1,1.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,parse_ok,1,1,1.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,sequence_valid,1,1,1.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,min_length_fulfilled,1,1,1.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,spatial_valid,1,1,1.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,overlap_valid,1,1,1.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,no_word_extension,1,1,1.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,cross_words_valid,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,rack_valid,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_mean,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_median,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_min,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_max,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_symbols_used_sum,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_mean,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_median,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_min,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_max,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,0,quality,rack_usage_ratio_sum,,,,0.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,outcome,passed,1,1,1.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,outcome,failed,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,outcome,transport_errors,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,parse_ok,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,sequence_valid,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,spatial_valid,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,overlap_valid,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,no_word_extension,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,cross_words_valid,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,failed_constraint,rack_valid,0,1,0.0,
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_mean,,,,5.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_median,,,,5.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_min,,,,5.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_max,,,,5.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_symbols_used_sum,,,,5.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_mean,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_median,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_min,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_max,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,rack_usage_ratio_sum,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_mean,,,,6.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_median,,,,6.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_min,,,,6.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_max,,,,6.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,main_word_length_sum,,,,6.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_mean,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_median,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_min,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_max,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,overlap_count_sum,,,,1.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_mean,,,,10.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_median,,,,10.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_min,,,,10.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_max,,,,10.0
grammar,450,openai_gpt-5,forbidden-snippets,high,2,quality,letter_score_total_sum,,,,10.0
group,900,openai_gpt-5,forbidden-snippets,high,,outcome,passed,3,3,1.0,
group,900,openai_gpt-5,forbidden-snippets,high,,outcome,failed,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,outcome,transport_errors,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,format_robust,passed,3,3,1.0,
group,900,openai_gpt-5,forbidden-snippets,high,,format_robust,recovered,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,failed_constraint,parse_ok,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,failed_constraint,sequence_valid,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,failed_constraint,min_length_fulfilled,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,failed_constraint,spatial_valid,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,failed_constraint,overlap_valid,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,failed_constraint,no_word_extension,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,failed_constraint,cross_words_valid,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,failed_constraint,rack_valid,0,3,0.0,
group,900,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_mean,,,,495.00837006933097
group,900,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_median,,,,288.8863182920031
group,900,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_min,,,,219.24993033299688
group,900,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_max,,,,976.8888615829928
group,900,openai_gpt-5,forbidden-snippets,high,,timing,request_elapsed_seconds_sum,,,,1485.0251102079928
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_mean,,,,277.9099940693316
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_median,,,,288.8863182920031
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_min,,,,219.24993033299688
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_max,,,,325.5937335829949
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_sum,,,,833.7299822079949
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_mean,,,,495.00837006933097
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_median,,,,288.8863182920031
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_min,,,,219.24993033299688
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_max,,,,976.8888615829928
group,900,openai_gpt-5,forbidden-snippets,high,,timing,llm_elapsed_seconds_total_sum,,,,1485.0251102079928
group,900,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_mean,,,,0.585174553925972
group,900,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_median,,,,0.0
group,900,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_min,,,,0.0
group,900,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_max,,,,1.7555236617779157
group,900,openai_gpt-5,forbidden-snippets,high,,timing,retry_wait_seconds_total_sum,,,,1.7555236617779157
group,900,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_mean,,,,276433.3333333333
group,900,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_median,,,,286829.0
group,900,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_min,,,,217226.0
group,900,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_max,,,,325245.0
group,900,openai_gpt-5,forbidden-snippets,high,,timing,provider_processing_ms_sum,,,,829300.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_mean,,,,79591.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_median,,,,79386.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_min,,,,79316.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_max,,,,80071.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,prompt_tokens_sum,,,,238773.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_mean,,,,23119.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_median,,,,24999.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_min,,,,18533.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_max,,,,25825.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,completion_tokens_sum,,,,69357.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_mean,,,,23082.666666666668
group,900,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_median,,,,24960.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_min,,,,18496.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_max,,,,25792.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,reasoning_tokens_sum,,,,69248.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_mean,,,,102710.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_median,,,,104315.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_min,,,,98604.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_max,,,,105211.0
group,900,openai_gpt-5,forbidden-snippets,high,,usage,total_tokens_sum,,,,308130.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_mean,,,,3.3333333333333335
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_median,,,,4.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_min,,,,2.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_max,,,,4.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_symbols_used_sum,,,,10.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_mean,,,,0.7333333333333334
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_median,,,,0.8
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_min,,,,0.4
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_max,,,,1.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,rack_usage_ratio_sum,,,,2.2
group,900,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_mean,,,,4.333333333333333
group,900,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_median,,,,5.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_min,,,,3.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_max,,,,5.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,main_word_length_sum,,,,13.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_mean,,,,1.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_median,,,,1.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_min,,,,1.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_max,,,,1.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,overlap_count_sum,,,,3.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_mean,,,,9.666666666666666
group,900,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_median,,,,9.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_min,,,,6.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_max,,,,14.0
group,900,openai_gpt-5,forbidden-snippets,high,,quality,letter_score_total_sum,,,,29.0
grammar,900,openai_gpt-5,forbidden-snippets,high,0,outcome,passed,1,1,1.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,outcome,failed,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,outcome,transport_errors,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,parse_ok,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,sequence_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,spatial_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,overlap_valid,0,1,0.0,
grammar,900,openai_gpt-5,forbidden-snippets,high,0,failed_constraint,no_word_extension,0,1,0.0,
