scope,board_size,model,language_representation,reasoning_effort,sampling_round,metric_category,metric_name,count,denominator,rate,value
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_mean,,,,9456.714285714286
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_median,,,,9385.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_min,,,,6539.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_max,,,,12516.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_sum,,,,66197.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_mean,,,,1858.2857142857142
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_median,,,,1889.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_min,,,,1532.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_max,,,,2263.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_sum,,,,13008.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_mean,,,,11817.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_median,,,,11802.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_min,,,,8798.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_max,,,,14993.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_sum,,,,82719.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_mean,,,,5.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_median,,,,5.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_min,,,,5.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_max,,,,5.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_sum,,,,35.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_mean,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_median,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_min,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_max,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_sum,,,,7.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_mean,,,,6.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_median,,,,6.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_min,,,,6.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_max,,,,6.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_sum,,,,42.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_mean,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_median,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_min,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_max,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_sum,,,,7.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_mean,,,,11.571428571428571
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_median,,,,12.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_min,,,,7.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_max,,,,15.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_sum,,,,81.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,outcome,passed,1,1,1.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,outcome,failed,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,outcome,transport_errors,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_median,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_min,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_max,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_sum,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_mean,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_median,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_min,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_max,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_sum,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_mean,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_median,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_min,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_max,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_sum,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_mean,,,,7.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_median,,,,7.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_min,,,,7.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_max,,,,7.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_sum,,,,7.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,outcome,passed,1,1,1.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,outcome,failed,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,outcome,transport_errors,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_median,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_min,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_max,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,rack_usage_ratio_sum,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,main_word_length_mean,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,main_word_length_median,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,main_word_length_min,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,main_word_length_max,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,main_word_length_sum,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,overlap_count_mean,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,overlap_count_median,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,overlap_count_min,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,overlap_count_max,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,overlap_count_sum,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,letter_score_total_mean,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,letter_score_total_median,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,letter_score_total_min,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,letter_score_total_max,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,1,quality,letter_score_total_sum,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,outcome,passed,1,1,1.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,outcome,failed,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,outcome,transport_errors,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_median,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_min,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_max,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,rack_usage_ratio_sum,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,main_word_length_mean,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,main_word_length_median,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,main_word_length_min,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,main_word_length_max,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,main_word_length_sum,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,overlap_count_mean,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,overlap_count_median,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,overlap_count_min,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,overlap_count_max,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,overlap_count_sum,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,letter_score_total_mean,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,letter_score_total_median,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,letter_score_total_min,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,letter_score_total_max,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,2,quality,letter_score_total_sum,,,,10.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,outcome,passed,1,1,1.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,outcome,failed,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,outcome,transport_errors,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,3,quality,rack_usage_ratio_median,,,,1.0
